spam,text,message_length,word_count
0,"Il s'agit de l'ensemble de l'industrie de l'Union européenne, de l'industrie de l'Union européenne, de l'industrie de l'Union européenne et de l'industrie de l'Union européenne, de l'industrie de l'Union européenne et de l'industrie de l'Union européenne, de l'industrie de l'Union européenne, de l'industrie de l'Union européenne, de l'industrie de l'énergie et de l'industrie de l'énergie, de l'industrie de l'énergie et de l'industrie de l'énergie, de l'industrie de l'énergie et de l'industrie de l'énergie, de l'énergie et de l'industrie de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie, de l'énergie et de l'énergie",837,121
0,"Nous passons nos jours à attendre le chemin idéal pour apparaître devant nous.. Mais ce que nous oublions c'est.. ""les chemins sont faits en marchant.. pas en attendant.."" Bonne nuit!",183,30
0,C'est bien que mon bras se sente faible parce que j'ai une chance pour qu'on parte une autre fois.,98,19
0,S'il vous plaît réserver un billet le samedi soir de chenni à thirunelvali et de nouveau de tirunelvali à chenni le dimanche soir... je vois déjà dans net..pas de billet disponible..je veux réserver un billet par le biais de l'attaque..,236,40
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real sens of HELLO?.... C'est le nom d d'une fille..!... Oui.. Et u knw who is dat girl?? ""Margaret Hello"" C'est d girlfrnd f Grahmbell who invnted telphone....... Moral:On peut obtenir le nom d d'une personne, bt not his girlfrnd... G o o d n i g h t..@",318,65
0,J'ai demandé quelque chose et elle a dit que tu étais là.,57,12
0,Tous les meilleurs examens de 4 ur plus tard.,45,9
0,J'espère que la tête de l'ur ne fait pas beaucoup de mal! Je me laboure à travers une pile de repassage!,104,21
0,Oh k.i pense que la plupart des joueurs wi et nz ne sont pas vendus.,68,15
0,"Haha... où est devenu si rapide perdre du poids, thk muz aller 4 par mois den a eu un effet... Gee, plus tard nous allons aust mettre bk e poids.",145,30
0,"Je me demande comment vous êtes arrivé en ligne, mon amour? Avez-vous été au net café? Avez-vous eu votre téléphone rechargé? Étiez-vous sur un réseau d'amis? Je pense à vous, boytoy",182,31
0,"Haha plaisante, papa a besoin de drogues.",41,7
0,"Je peux faire 4 leçons, je peux faire un tour.",46,10
0,C'est bon.,10,2
0,On se voit encore 4 ce soir?,28,7
0,Dois-je commencer par entendre.,31,4
0,"Ensuite, nous attendons 4 u lor... Pas besoin 2 se sentent mal lar...",69,13
0,J'ai reçu son message détaillé.,31,5
0,Vous avez enregistré Sinco en tant que Payee. Connectez-vous à icibank.com et entrez URN &lt;#&gt; pour confirmer. Méfiez-vous des fraudes.,139,20
0,"Non, j'ai décidé que seules les personnes qui se soucient des choses votent et se soucient des choses sont pour les perdants",124,22
0,Kaiez... profitez de vos cours... Gee... Thk e seconde option sonne beta... Je vais aller yan jiu den msg u...,110,20
0,On va s'amuser à faire des bébés!,33,7
0,"En fait, je me prépare à quitter la maison.",43,9
0,Tout ce qui est spécial aujourd'hui?,36,6
1,"INFORMATIONS URGENTES ET IMPORTANTES POUR L'UTILISATEUR D'O2. AUJOURD'HUI, C'EST VOTRE JOUR LUTTE! 2 RENDEZ-VOUS POURQUOI CONNEXION À HTTP://WWW.URAWINNER.COM Y A-T-IL UNE SURPRISE FANTASTIQUE?",193,23
0,Alors on doit le faire après ça.,32,7
0,"J'ai dix dollars, Jay n'est pas venu.",37,7
0,Là où ils avaient faim aussi.,29,6
0,Pls parle à ce client machan.,29,6
0,Quelque part là-bas sous la lumière de la lune pâle quelqu'un pense à u où les rêves se réalisent... goodnite &amp; doux rêves,126,23
1,Cher U've a été invité à XCHAT. C'est notre dernière tentative de contacter u! Txt CHAT à 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 ans,148,22
0,Donc wats ur opinion abt lui et comment abt est le caractère?,61,12
0,Jay est snickering et me dit que x est complètement en train de baiser les accords pendant qu'on parle,102,19
0,Non..Peu d'heures avant.Venaient à cheveux coupés.,50,6
0,Pas étonnant... parce que j'ai vu une voiture d'argent... mais j'ai vu une noire...,83,14
0,Prends une photo et envoie-la-moi.,34,5
0,Parlez seulement quand vous sentez que vos mots sont meilleurs que le silence... Gud mrng:-),92,15
0,"Non, elle est actuellement en Écosse pour ça.",45,8
0,Tu travailles toute cette semaine?,34,5
1,Félicitations ur a reçu soit £500 de bons-cadeaux CD & Entrée gratuite 2 notre £100 tirage hebdomadaire txt MUSIC à 87066 TnCs www.Ldew.com 1 win150ppmx3age16,158,25
0,Lol grand maintenant im avoir faim.,35,6
0,Oui.. maintenant seulement vu votre message..,45,6
0,Je serai à mu en quelques secondes comme &lt;#&gt;,50,9
0,"Une bonne chose a-t-elle fait l'objet d'un examen en mars, n'a-t-elle fait l'objet d'aucune révision? Est-ce que FRAN STILL AVEC BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x",176,28
0,"Dites-vous quoi, si vous faites un peu de tableur et de piste dont l'idée était de fumer pour déterminer qui ""smoke trop"" pendant tout le mois de février, je vais venir",168,31
1,A vendre - arsenal fléchette. Bon état mais pas de doubles ou de triples!,73,14
0,Ne regardez pas en arrière à l'immeuble parce que vous n'avez pas de manteau et je ne veux pas que vous deveniez plus malade. Dépêchez-vous à la maison et portez un manteau à la salle de gym!!!,193,37
0,"Ma douloureuse pensée personnelle- ""J'essaie toujours de garder tout le monde heureux tout le temps. Mais personne ne me reconnaît quand je suis seul""",150,24
0,Merci pour vos souhaits.,24,4
0,Vous intrépide duo vous! Amusez-vous bien et à bientôt.,55,9
0,J'ai demandé à Sen de venir chercher du travail.,48,9
0,Papa est sorti d'Oredi...,25,4
0,"J'espère qu'il est vrai qu'il me manque parce que je lui manque vraiment! Tu n'as rien fait pour te sentir coupable, pour l'instant.",132,23
0,Wat si tard encore tôt mah. Ou nous juz aller 4 dîner lor. Aiya i dunno...,74,16
0,"Les bras vont bien, comment vont Cardiff et Uni?",48,9
0,"En fait, quand partez-vous?",27,4
0,"Une brise fraîche... Un soleil éclatant... Une fleur fraîche... Des oiseaux Twitter... Tous ceux qui attendent pour souhaiter u: ""GOODMORNING &amp; AVEZ UN JOUR NICE"" :)",169,26
0,Oui :) aller au restaurant..,28,5
0,"C'est bon, j'ai demandé si c'était pas vrai?",44,8
1,Entrée 1ère semaine gratuite 2 TEXTPOD 4 une chance 2 gagner 40 Go iPod ou £250 cash chaque wk. Txt POD à 84128 Ts&Cs www.textpod.net custcare 08712405020.,155,27
0,Ces chinchillas de canard,25,4
0,Je suis dans une fonction de mariage,36,7
0,"On dirait que j'ai obtenu un départ immédiat, mais si j'étais désespérée pour ma compagnie, je pourrais partir plus tôt. On allait se retrouver en été.",151,26
0,Ne donnez pas de singes volants qu'ils pensent et je ne m'en soucie certainement pas. N'importe quel ami de moi et tout cela!,125,23
1,"En tant qu'abonné optin enregistré, un chèque-cadeau de 4 £100 sera inscrit dès réception d'une réponse correcte à 80062 Whats No1 dans les graphiques de la BBC",160,27
0,Je vous remercie.,17,3
0,Messe-moi quand rajini viendra.,31,4
0,Quand est-ce que ü prend des leçons pratiques? Je commence en juin..,68,12
0,"C'est bien, parce que j'ai besoin de drogues.",45,8
0,Stupide.il n'est pas possible,29,4
0,Je peux tous décider plus vite parce que ma soeur rentre chez moi..,67,13
1,Summers enfin ici! Fantastique un chat ou flirt avec des singles sexy dans la région de l'an? Pour obtenir MATCHED juste répondez SUMMER maintenant. Gratuit 2 Rejoignez. OptOut txt STOP Help08714742804,201,31
0,Ou vous allez prendre? Haha.. J'ai des espions wat.. Me en ligne en vérifiant n répondre aux mails lor..,104,19
1,CLAIRE here am havin borin time & am nowly U want cum over 2nite? Chatez maintenant 09099725823 espoir 2 C U Luv CLAIRE xx Appels£1/minmoremobsEMSPOBox45PO139WA,160,25
1,Acheté une sonnerie et maintenant obtenir des textes coûtant 3 livres offrant plus de tons etc,94,16
0,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (mariage)programme edhae, donc le lyf est encore ovr chikku..ali vargu lyfu meow:-D",146,24
0,Le premier est arrivé à 12 h.,29,7
1,"09066362231 URGENT! Votre mobile No 07xxxxxxx a remporté un prix d'appel bonus de £2,000 le 02/06/03! c'est la 2ème tentative pour vous joindre! appelez 09066362231 dès que possible!",182,28
0,Ok bien alors je viens plus tard trouver ü... C chanceux que j'ai dit à ü d'aller plus tôt... Plus tard pple prendre la fin ü plus jamais...,140,28
0,"Wat me fait tomber, mais en fait, je suis très encline à tomber 2 fois. Heureusement que mon père est à la maison, je lui demande de venir me chercher.",151,30
1,"YOU 07801543489 sont garantis les derniers Nokia Phone, un lecteur MP3 iPod 40 Go ou un prix £500! Txt mot:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",160,26
0,Je ne te toucherai pas avec ta permission.,42,8
1,Salut son LUCY Hubby aux meetins toute la journée Fri & I sera B seul à l'hôtel U fantaisie cumin plus? Pls laisser msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,179,29
0,"7 merveilles dans My WORLD 7th You 6th Ur style 5th Ur sourire 4th Ur Personnalité 3rd Ur Nature 2nd Ur SMS et 1st ""Ur Lovely Friendship""... bonjour cher",153,29
0,Prenez un comprimé à faible dose pour traiter la fièvre.,56,10
0,J'ai dû prendre ta vraie Valentine en premier.,46,8
0,"Je viens de vous envoyer un e-mail – à une adresse avec incomm dedans, n'est-ce pas?",84,16
0,Tu seras chez Blake toute la nuit?,34,7
0,"L'amitié n'est pas un jeu à jouer, Ce n'est pas un mot à dire, Il ne commence pas le Mars et se termine le Mai, C'est demain, hier, aujourd'hui et e",148,31
0,"Je ne vais pas payer ton billet, tu sais!",41,9
0,"J'observe Lotr avec ma soeur. Donc, tu veux 2 me retrouver 4 dîners à Nite a pas?",81,17
0,Pourquoi tu me caches comme ça?,31,6
0,"Je pense que c'est bien plus que ça, mais regarde les cartes Google pour trouver un endroit de ton dortoir.",107,20
0,"Mon voyage était bien, mais très fatigant. Uni commence aujourd'hui, mais c'est bien 4 moi car je ne prends pas de modules mais je me concentre sur mon dernier projet d'année.",175,31
0,Tu as toujours dit welp?,24,5
0,"Je suis un gars, le sourcil est obligatoire.",44,8
0,La pureté de l'amitié entre deux n'est pas une question de sourire après avoir lu le message transmis..Il s'agit de sourire juste en voyant le nom. Gud evng musthu,163,29
0,"(Je devrais ajouter que je m'en fiche vraiment et si tu ne peux pas, je peux au moins faire en sorte que ce mec baise mais hé, ton argent si tu le veux)",152,33
0,"Bonjour amant! Comment va ce nouveau travail? Êtes-vous là maintenant? Êtes-vous heureux? Pensez-vous à moi? Je me réveille, mon esclave et vous envoie un baiser taquin de l'autre côté de la mer",194,32
0,J'ai dit à votre numéro à Gautham..,35,7
0,Dites-leur qu'il n'est pas nécessaire d'enquêter sur moi n'importe où.,70,10
0,"Ok, j'ai reçu..",15,3
0,"Je ne peux pas croire que je vous ai dit tant de choses ce matin quand tout ce que je voulais vraiment dire c'était bonjour, je vous aime! Passez une belle matinée. Rendez-vous à la bibliothèque plus tard.",205,38
1,"Votre compte a été crédité de 500 messages texte GRATUIT. Pour activer, juste txt le mot: CREDIT au n°: 80488 T&Cs www.80488.biz",128,22
0,"En fin de compte, elle pourrait encore vomir, mais tout ne sortira pas.",71,13
0,Comment es-tu avec money... comme dans toi... l'argent aint une chose... comment es-tu sha!,91,14
0,Il a tout à voir avec le temps. Gardez-vous au chaud. C'est un froid mais rien de sérieux. Pls beaucoup de vitamine c,117,23
0,Quelqu'un d'entre vous va au centre de conduite?,48,8
0,Je suis toujours sur Yahoo messager maintenant. Il suffit de m'envoyer le message et je vais l'obtenir vous devrez peut-être l'envoyer dans le mode mobile sha mais je vais l'obtenir.,182,30
0,Je le mets maintenant. Il devrait être prêt pour &lt;TIME&gt;,61,10
0,"Time n Smile r les deux choses cruciales dans notre vie. Parfois le temps nous fait oublier le sourire, et parfois le sourire de quelqu'un nous fait oublier le temps gud midi",174,32
1,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership compétences r strong. Psychique? Répondre ANS w/question. Fin? Répondre END JSCO",167,28
0,IDPS basé sur l'hôte pour les systèmes linux.,45,8
1,"HOT LIVE FANTASIES appelez maintenant 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel à tarifs nationaux",141,25
0,Don no da:)Qu'est-ce que vous planifiez?,40,6
0,Il sera là sur &lt;#&gt; ok.,28,6
0,"Oh mon Dieu, je suis presque rentrée.",37,7
0,Type de téléchargement gratuit du convertisseur vidéo total dans la recherche google:),86,12
1,"Merci pour le vote. Chantez maintenant avec les étoiles avec Karaoke sur votre mobile. Pour un lien GRATUIT, répondez avec SING maintenant.",139,22
0,Ça ressemble à quelque chose que quelqu'un me tester me dirait,62,11
0,Quand u aimer quelqu'un ne les fait pas aimer u autant que u faire. Mais aime-les tellement qu'ils ne veulent pas être aimés par quelqu'un sauf toi... Gud nit.,159,29
0,"Pete, c'est toujours ton téléphone? Sa Jenny de la fac et Leanne.Qu'est-ce que tu fais maintenant?:)",100,16
0,Excuse-moi juste de vérifier que ça ne te dérange pas de venir me chercher à la télé.,85,17
0,"Hey doux, je me demandais quand vous avez eu un moment si vous pouviez venir à moi? Je veux envoyer un fichier à quelqu'un mais il ne va pas passer par yahoo pour eux parce que leur connexion craint, rappelez-vous quand vous avez configuré cette page pour que j'aille à et télécharger le disque de format? Pouvez-vous me dire comment faire cela? Ou savez-vous un autre moyen de télécharger de gros fichiers? Parce qu'ils peuvent télécharger des choses directement à partir d'Internet. Toute aide serait géniale, ma proie... *baiser baiser*",539,90
0,C'est le champion qui sort de Glasgow!,38,7
0,K:)tous les meilleurs:) félicitations...,40,4
0,Je me demande si vous recevrez ce message?,42,8
0,J'ai besoin de rentrer et de te donner un bon lovin...,54,11
1,Notre tout nouveau service de musique mobile est maintenant en direct. Le lecteur de musique gratuit arrivera sous peu. Il suffit d'installer sur votre téléphone pour parcourir le contenu des meilleurs artistes.,211,32
0,Dois-je demander une chose si vous ne m'erreurz pas.,52,9
0,"Vérifiez l'épelement du noyau de wid, c'est-à-dire le sarcasme",62,9
1,"URGENT! Votre mobile Non a reçu un prix Bonus Caller de £2,000 le 1/08/03! C'est notre 2e tentative de vous contacter! Appelez 0871-4719-523 BOX95QU Tarif National",163,26
0,Tu es en colère contre moi.,27,6
0,I thk u dun haf 2 conseils dans le forum déjà lor... Parce que j'ai dit que ron n darren va dire shuhui.,104,23
0,"Oui, bien que x...",18,4
0,Bonjour:)cts employé comment allez-vous?,40,4
0,Pls Pls l'apprend à tante Nike.,31,6
0,"Wow... Je t'aime tellement, tu sais? Je peux à peine le supporter! Je me demande comment va ta journée et si tu vas bien, mon amour... Je pense à toi et tu me manques",166,34
0,"Pas de cris, c'est de crier.",28,6
0,Qu'est-ce qui se passe?,23,4
0,Si j'avais pris un reçu ou autre chose plus tôt,47,10
0,Je pense que Chenni est bien installé?,38,7
0,Je ne voulais pas t'envoyer ça!,31,6
0,"Malheureusement, je viens de découvrir qu'on doit aller chercher ma sœur à l'aéroport ce soir-là, alors ne pensez pas que je sortirai du tout.",142,24
0,Horrible bf... j'ai faim maintenant...,38,5
0,Rappelez-vous ce jour-là..,26,3
1,Vous avez gagné un Nokia 7250i. C'est ce que vous obtenez lorsque vous gagnez notre vente aux enchères GRATUITE. Pour participer envoyez Nokia à 86021 maintenant. HG/Suite342/2Lands Row/W1JHL 16+,195,29
0,M. votre pas mon vrai Valentin juste mon yo Valentin même tho u à peine jouer!!,79,16
0,Tout sonne bien. Doigts. Cela rend difficile de taper,53,9
0,Minuit au plus tôt,18,4
0,Vous n'êtes pas sûr que je n'essaie pas de faire fumer xavier parce que je ne veux pas fumer après avoir été dit que je fume trop?,130,27
0,K venir à Nordstrom quand vous avez fini,40,8
0,L'Evrey schilling de tihs msg est wrnog.. Bt sitll yuo peut l'élever wihtuot ayn mitsake.. GOODNIGHT &amp; ONT UN NICE SLEEP..SWEET DREAMS..,140,22
0,Conférence de presse da:),25,4
1,"Bonjour d'Orange. Pour 1 mois d'accès gratuit aux jeux, aux nouvelles et au sport, plus 10 textes gratuits et 20 messages photos, répondez OUI.",143,24
0,Après l'obtention du diplôme. Il n'y a pas d'utilité pour rejoindre la finance.,79,13
0,"Bon après-midi, mon amour! Des perspectives d'emploi? Tu me manques? Qu'est-ce que tu fais? Es-tu paresseux et triste, hum? Ou heureux et rempli de mon amour?",158,26
0,Je ne peux plus vous déranger.,30,6
